scheme_code,aum
152357,410.3558
152358,1527.9024
152359,4.166399999999999
152361,883.1080000000001
152363,0.4109
152364,0.8959
152365,66.6427
152366,38.0033
152367,0.6835
152368,2.4463
152369,1.1557
152370,350.2764
152371,2.0086
152372,673.9208
152373,2.1538
152378,2559.3441000000003
152379,10.2196
152380,93.0553
152381,0.7845
152382,48.8729
152383,732.2923
152384,0.2317
152385,1.7978
152386,1.0634
152387,79.3176
152388,1.0926
152389,102.1421
152390,1.1895
152391,78.1737
152392,117.054
152393,0.7175
152395,0.6512
152396,9.9615
152398,337.1828
152399,0.2155999999999999
152404,617.8768
152405,0.9551
152406,2171.0107000000003
152407,3.1961
152408,94.8753
152409,7.9704
152410,0.0742999999999999
152411,502.6043
152412,0.8831
152413,287.5466
152414,1.5541999999999998
152415,189.5885
152416,1.6645
152417,1301.1386
152418,7226.644
152419,29.2037
152420,11.9126
152421,17.7093
152422,32.3818
152423,0.349
152424,0.2336
152429,278.0143
152430,350.67190000000005
152431,107.0312
152433,5.699199999999999
152434,0.2075
152436,0.6253
152437,84.32620000000001
152438,1.2911
152439,597.5624
152440,1.4054
152441,980.8911
152443,42.71770000000001
152444,1.9845
152445,0.3671
152447,1121.6972
152448,4.7860000000000005
152449,1.5446
152450,392.0296
152455,790.1328
152456,6.1663
152457,59.4598
152458,0.812
152459,137.4834
152460,483.8533
152461,1.3121
152462,114.973
152463,0.8283
152464,593.4408
152467,4.6607
152468,2120.4631
152469,7.3628
152470,40.2681
152471,0.5893
152472,817.8981
152473,2.0289
152474,29.7722
152475,24.203000000000003
152476,2020.904
152481,83.897
152482,156.9681
152483,1.1368
152484,2.446
152489,38.0206
152490,0.0569
152491,79.4338
152492,0.0866
152509,25.4251
152510,0.9391
152511,0.2932
152512,285.5069
152517,0.1244
152518,59.8603
152519,0.0424
152520,48.6326
152521,61.846
152522,43.7675
152527,2.7623
152528,63.96060000000001
152529,0.004
152530,0.0584
152535,22.5805
152536,1.8772
152537,17.717200000000002
152538,75.31060000000001
152539,0.1698
152540,0.5534
152541,262.3988
152546,160.35739999999998
152555,1861.5488
152556,0.9366
152557,57.6242
152558,0.6057
152560,37.9076
152563,0.8835999999999999
152564,114.7556
152566,1.4365
152567,37.874
152569,0.3175
152570,28.9123
152572,0.2673999999999999
152573,14.9441
152574,31.9991
152576,0.2898
152577,40.541
152578,0.3656
152580,0.0001
152581,0.0004
152582,589.4295999999999
152583,1.7990000000000002
152584,496.0901
152585,0.5889
152586,16.6928
152587,112.8281
152600,1308.3008
152601,34.0912
152602,8985.725400000001
152603,9.3067
152604,1.4794999999999998
152605,3.1193
152606,1795.5127
152607,137.985
152612,523.933
152613,1.6111000000000002
152614,109.2469
152615,0.5049
152616,42.2617
152617,72.6199
152618,0.7089
152619,0.1604
152620,26.8138
152625,376.062
152626,0.1266
152627,0.8136
152628,11.5227
152629,83.5408
152630,1.2556
152631,0.4376
152632,63.09310000000001
152633,3.7982
152634,382.0543
152635,0.2887
152636,0.1176
152637,38.0726
152638,583.9464
152639,77.65100000000001
152640,7.1038
152641,0.4452
152642,1563.0327
152643,1239.342
152644,154.00889999999998
152645,133.0303
152646,0.9253
152647,99.964
152648,0.879
152649,7.7692
152650,2570.5612
152651,1464.2821
152652,7.117999999999999
152653,20.3373
152654,36.9613
152655,5.399400000000001
152656,13.5272
152657,711.6257
152658,4379.3093
152659,9.5982
152660,2.365
152661,0.2032
152662,0.0771
152663,97.4059
152664,36.8411
152665,0.1755
152666,0.1975
152667,122.0379
152668,193.7199
152669,7.980599999999999
152670,0.408
152671,644.989
152672,31.8288
152673,0.9074
152675,5.305499999999999
152677,129.8553
152678,1497.0737
152679,67.5626
152680,0.1892
152681,0.1352
152682,135.3235
152683,3.7492
152684,302.2668
152685,0.9017
152686,1799.5189
152687,7.1614
152688,310.6806
152689,0.9506
152690,925.9139
152691,4.607200000000001
152692,2.1714
152693,0.0196
152694,148.4258
152695,0.0725
152696,838.755
152697,53.3813
152698,0.2432
152699,1.6715
152700,8.0991
152702,111.0705
152703,1301.5726
152704,0.6158
152710,74.2465
152711,2006.3764
152712,1950.5859
152713,138.0941
152714,125.837
152715,155.13729999999998
152716,13.771
152717,25.8041
152718,103.5726
152719,0.412
152720,82.5845
152721,0.8370000000000001
152722,8.2393
152723,0.3811
152724,1483.6382
152725,6402.6983
152726,6187.069200000001
152727,27.4719
152728,3376.1279
152729,5.0591
152730,109.5171
152731,190.0242
152732,41.4529
152733,2424.0655
152734,22.9161
152735,1527.4539000000002
152736,20.2164
152737,2.9476
152738,4519.714
152739,249.8202
152740,21.0768
152741,35.5474
152742,141.3181
152743,1.3230000000000002
152746,110.2719
152747,1.7497
152748,271.7668
152749,31.1514
152750,3.579
152751,21.9428
152752,42.448
152753,0.6923
152754,0.5463
152755,44.2706
152756,99.8339
152757,0.4551
152758,560.0554
152759,3.1744
152760,187.157
152761,3.8482
152762,1.2208
152763,484.251
152764,256.7635
152765,24.8527
152766,1.1916
152767,40.6094
152768,0.5099
152769,935.0239
152770,136.6911
152771,0.7854000000000001
152772,0.8533
152773,13.5193
152774,4675.9488
152775,13.8488
152776,476.5324
152777,2.8187
152780,1179.2002
152781,0.3493
152782,2.5355000000000003
152783,326.4339
152784,0.2269
152785,0.9243
152786,888.9956
152787,19.5276
152788,0.4313
152789,52.4286
152790,405.8393
152791,2.8532
152792,10.8849
152793,8.7207
152794,1407.8977
152795,6.3284
152796,367.3252
152797,1.8251
152798,318.2345
152799,3.7631
152800,533.1562
152801,4.9831
152802,31.8431
152803,0.7481
152804,2862.4111
152805,239.1644
152806,7.131
152807,669.2788
152808,1.9728
152809,0.4192
152810,24.8948
152812,821.445
152813,553.3715
152814,770.0364999999999
152815,26.1738
152816,371.9432
152817,0.1549
152818,0.8209000000000001
152821,46.5544
152822,1.9639
152823,0.1911
152824,697.8678
152825,64.1513
152826,0.3667
152827,0.1755
152828,217.1877
152829,109.7668
152830,1149.4885000000002
152831,0.654
152832,7.4771
152833,0.9518
152834,82.0399
152836,105.55
152838,1.6698
152839,1.3730000000000002
152840,224.5611
152841,2.2637
152842,169.65900000000002
152843,6.986599999999999
152844,9.4852
152845,266.1813
152846,1220.148
152847,8.976
152848,254.4327
152849,401.3525
152850,573.2979
152851,22.678600000000003
152852,0.1999
152853,25.6717
152854,0.2262
152855,20.0527
152856,11.1081
152857,12.8838
152858,169.2638
152859,450.3844
152860,0.4205
152861,1.3090000000000002
152862,235.5759
152863,57.498000000000005
152864,88.79350000000001
152865,130.9293
152866,68.3179
152867,0.1341
152868,0.0877999999999999
152869,513.9295999999999
152870,19.2153
152871,0.369
152872,11.6657
152873,0.1830999999999999
152874,275.8319
152875,492.1214
152876,228.8325
152877,1212.5737
152878,83.0725
152879,0.3041
152880,4.2499
152881,662.7975
152882,3.9665
152883,380.5227
152884,4.2381
152885,0.2147
152886,372.0099
152887,1368.6871
152888,0.0968
152889,199.96
152890,214.6026
152891,87.19709999999999
152906,482.7322
152907,4.3851
152908,282.7795
152909,1.9565
152910,169.2662
152911,0.7958
152912,5.2917
152913,1782.5806
152914,376.0824
152915,38.1585
152916,252.4954
152917,1.1269
152918,57.616400000000006
152919,1.392
152920,164.4847
152921,0.6883
152922,549.1847
152923,1.5275999999999998
152924,366.4269000000001
152925,72.0486
152926,0.8644
152927,19.5533
152928,1.4746
152929,62.5215
152930,14.3695
152931,8.5906
152932,30.8919
152933,0.7240000000000001
152934,57.3838
152935,1.7002000000000002
152936,97.4033
152937,0.8212
152938,1.099
152939,677.1339
152940,654.5364
152941,71.5945
152942,1.7519999999999998
152943,629.1704
152944,0.9651
152945,26.1353
152946,0.318
152947,180.4319
152948,0.3043
152949,84.8256
152950,48.9114
152951,212.398
152952,1.4058000000000002
152954,270.79830000000004
152955,2.3762
152957,414.6853
152962,2.3339
152963,55.5039
152964,303.7087
152965,0.6893
152966,479.6882
152967,2.3877
152968,36.0307
152969,0.3954999999999999
152970,10.781
152971,0.3284
152972,30.3872
152973,0.3237
152974,19.0891
152975,0.3721
152976,22.8102
152977,0.4125999999999999
152978,9.4232
152979,0.4755
152980,85.4983
152981,31.2768
152982,0.8629000000000001
152983,0.8509
152985,377.9944
152988,123.719
152990,11.5403
152991,13.7564
152992,84.634
152993,0.08
152994,14.3672
152995,0.2062999999999999
152996,65.7319
152997,0.0409999999999999
152998,19.9105
152999,0.0556
153000,3.1795
153001,5.829199999999999
153002,14.0413
153003,15.0852
153004,1.019
153005,1.1917
153006,16.0703
153007,111.5842
153008,1.6755000000000002
153009,320.8831
153010,1.8368
153011,292.186
153012,233.2587
153013,0.7341
153014,0.4284
153015,43.8029
153022,9.2326
153023,18.4673
153024,10.3522
153025,10.5345
153026,31.924
153027,52.9195
153028,12.371300000000002
153029,22.5697
153030,32.503
153031,0.0086
153032,0.1176
153033,3.4953
153034,62.78
153035,128.9318
153036,45.8615
153037,0.1001
153038,0.2282999999999999
153039,6.6453
153040,83.7136
153041,0.132
153042,485.1167
153043,278.6652
153044,0.3114
153045,699.3063000000001
153046,759.8358000000001
153047,108.2646
153048,2.5104
153049,0.4731
153050,1.2258
153051,20.5133
153052,0.0207
153053,0.1124
153055,98.4931
153056,0.7678
153058,5.0617
153059,1349.592
153060,21.9673
153061,10.8315
153062,0.2987
153063,0.2021
153064,17.7499
153065,0.6520999999999999
153066,22.5561
153067,0.3350999999999999
153068,11.2754
153069,2316.4978
153070,1178.3121
153071,1.5531
153072,562.5654
153073,1.6325999999999998
153074,0.1558
153075,45.9017
153076,14.1536
153077,165.34150000000002
153078,0.3187
153079,0.2165
153080,17.7998
153081,9.8912
153082,2.77
153083,64.8825
153084,0.4197999999999999
153085,1008.5674
153086,22.8267
153087,49.8002
153088,35.7791
153089,25.1442
153090,0.9464
153091,15.6097
153092,23.5714
153093,376.1125
153094,48.0758
153095,44.7599
153096,87.1056
153097,64.2381
153098,0.2501
153099,0.5736
153100,286.7397
153101,0.1119
153102,3.6826
153103,0.0250999999999999
153104,12.7999
153105,15.8931
153106,0.0341
153107,9.4209
153108,0.0919
153109,32.7198
153110,0.089
153111,399.9197
153112,0.3715
153113,6.2828
153114,5.4577
153115,103.5745
153116,391.2038
153117,0.1846
153118,141.2994
153119,1.1499
153120,2.6015
153121,96.7048
153122,1034.056
153123,0.0953999999999999
153124,123.4582
153125,0.4964
153126,4.399100000000001
153127,1505.1018
153128,0.0023
153129,0.0327
153130,2.9387
153132,195.8838
153134,24.3143
153135,0.4025
153136,0.4507
153137,145.3187
153138,195.9752
153139,20.9575
153140,358.1098
153141,0.7115
153142,0.0834999999999999
153143,0.0942
153144,0.278
153145,6.6783
153146,27.4798
153147,0.2862
153148,13.4126
153149,0.1801
153150,32.9198
153151,9.84
153152,7.2211
153153,3003.1402000000003
153154,385.0373
153155,268.194
153156,0.1056
153157,43.2444
153158,1.0494
153159,0.2726
153160,0.4918
153161,38.6498
153162,27.8641
153169,0.0093999999999999
153170,108.7498
153171,1.2825
153172,47.2595
153173,0.0044
153174,8.4887
153175,0.0308
153176,4.4268
153177,200.2654
153178,0.078
153179,2819.6894
153180,15.8306
153181,1590.4272
153182,1.3478
153183,3.2401
153184,610.5085
153185,0.5229
153186,0.4254
153187,1430.6724
153188,780.8249000000001
153189,13.5581
153190,611.5063
153191,43.220600000000005
153192,12.7853
153193,0.1703
153194,5.227799999999999
153195,0.2169
153196,446.1579
153197,2.4972
153198,2757.8128
153199,5.827999999999999
153200,1.0806
153201,11.5382
153202,61.339
153203,0.212
153204,123.8229
153205,1599.6985
153206,15.679200000000002
153207,0.0139
153209,0.2135999999999999
153211,13.123
153212,6.3833
153213,3.2493
153214,41.6935
153215,1.2697
153216,6.1578
153217,0.2059
153218,0.1621999999999999
153219,9.0086
153220,0.3371
153221,14.3756
153222,0.425
153223,26.166
153224,0.7447
153225,23.6519
153226,670.225
153227,0.1712999999999999
153228,43.0518
153229,134.7618
153230,37.1513
153231,0.4968
153232,9.5446
153233,0.3374
153238,115.0702
153239,3.1502
153240,62.9815
153241,0.7567
153242,95.5281
153243,0.0189
153244,82.03790000000001
153245,42.099700000000006
153246,72.8614
153247,0.8340000000000001
153248,852.8961
153249,2.5217
153250,41.7644
153251,0.8815999999999999
153252,0.4869
153253,97.7438
153254,0.1816
153255,439.0559
153256,397.6483
153257,1.6265
153258,70.654
153259,0.9274
153260,5.4975
153261,0.0146
153262,0.4096
153263,341.1736
153264,71.8824
153265,81.4029
153266,19.057
153267,802.4824000000001
153268,6.0308
153269,0.6296
153270,4.9837
153271,21.3795
153272,40.745
153273,53.3046
153274,116.4259
153276,226.9249
153277,1.3593000000000002
153278,1.0161
153280,0.0283
153281,0.0025
153283,0.0014
153284,5.1361
153285,0.1282
153286,10.6301
153287,0.0911
153288,772.4496
153289,1.2109
153290,0.4722999999999999
153291,142.1505
153293,112.0989
153294,277.4638
153295,0.0378
153296,0.0005
153298,0.0079
153299,0.0233999999999999
153301,0.0023
153302,1.4394999999999998
153303,19.3052
153304,661.6952
153305,0.0959
153306,0.2935999999999999
153307,1087.2356
153308,1.9394
153309,32.4993
153310,0.0481
153311,9.0457
153312,0.004
153313,195.8495
153314,1650.3939
153315,6.7212
153320,37.5466
153321,0.9632
153322,0.4756
153323,36.8049
153324,1.39
153325,3.0231
153326,640.3669
153327,538.9985
153328,5.3515
153329,14.7681
153330,17.493499999999997
153331,36.804
153332,42.3626
153333,0.0192
153334,0.9101
153335,83.6189
153336,0.0173
153337,258.9828
153338,135.2579
153339,0.3489
153340,22.5992
153341,0.3717
153342,0.87
153343,0.0375
153344,0.11
153345,0.1661
153346,0.0775
153347,20.9768
153348,36.8673
153349,16.4037
153350,9.69
153351,6.0054
153352,0.0971
153353,245.4402
153354,0.0877999999999999
153355,20.4224
153356,216.1621
153357,137.6077
153362,22.0252
153363,2.5980000000000003
153364,295.6109
153365,60.6476
153366,0.7342
153367,1.9968
153368,109.5024
153369,0.0393
153370,0.1008
153371,291.8157
153372,237.0606
153373,0.0062
153374,0.0155
153375,107.0206
153376,955.246
153377,163.64870000000002
153378,817.1207
153379,16.610799999999998
153380,3.7237
153381,0.0489
153382,1.9728
153383,0.1404
153384,17.557100000000002
153385,4.7568
153386,0.0809
153387,1.9305
153388,0.1537
153393,0.4733
153394,20.7063
153395,0.2351
153396,11.2605
153397,45.0395
153398,6.840199999999999
153399,7.2066
153400,0.1324
153401,13.023599999999998
153402,0.2271999999999999
153403,86.4091
153404,41.5382
153405,41.826800000000006
153406,121.2744
153407,202.2237
153408,190.2025
153409,20.4688
153410,0.0974
153411,433.242
153412,0.04
153413,1234.5681
153414,23.8381
153415,52.3874
153416,322.5825
153417,0.0972
153418,0.0078
153419,203.0328
153420,21.0225
153422,0.3878999999999999
153423,0.5914
153425,30.5566
153426,174.4826
153427,0.2882
153428,93.368
153429,0.2593
153431,0.851
153432,106.2353
153433,1.0417
153434,133.9811
153435,1390.5049
153436,94.1795
153438,0.0136
153441,89.2686
153442,129.24
153443,1300.059
153444,0.0134
153445,292.6501
153447,42.4663
153448,0.2653
153449,221.6829
153450,1.4313
153451,153.6439
153452,21.6335
153453,6.160299999999999
153454,0.0348
153455,0.2022
153456,1.6922
153457,5.313
153458,580.0737
153459,1650.2838000000002
153460,1.2015
153461,23.0254
153462,0.0347
153463,9.065
153464,0.1333
153465,75.2338
153466,1173.8517
153467,3.3931
153468,1.3951
153469,0.5531
153470,20.8315
153471,0.1275
153472,22.2916
153473,0.055
153474,12.5282
153475,11.4514
153476,0.0654
153477,28.505
153478,0.0548
153479,13.1514
153480,8.851799999999999
153481,0.1272
153482,69.3943
153483,0.2904
153484,43.576
153485,0.6026
153486,607.7029
153487,205.1723
153488,2.5899
153489,2.3663
153494,0.1264
153495,21.5222
153496,0.2817
153497,8.838099999999999
153498,1193.0189
153499,0.3344
153500,680.8687
153501,0.4645
153502,0.0022
153503,8.0088
153504,0.0264
153505,0.0491
153506,27.0539
153507,0.1675
153508,8.6615
153509,0.0448
153511,83.6868
153513,200.1803
153514,0.2014999999999999
153515,87.2453
153516,1744.1984
153517,1362.4114000000002
153518,95.4522
153519,122.0359
153524,367.9285
153525,71.1621
153526,0.3440999999999999
153527,22.8989
153528,0.6513
153529,5.837899999999999
153530,25.3233
153531,16.6205
153532,91.4051
153533,119.7057
153534,3.9326
153535,2.2102
153536,83.35520000000001
153538,0.0889
153540,0.0106
153541,5.8845
153542,89.35430000000001
153543,85.0388
153544,8.9407
153545,0.2984
153546,13.1626
153547,0.1762999999999999
153548,122.8396
153549,0.3472
153550,0.0441999999999999
153552,4.5853
153554,232.9099
153555,60.54
153556,1.9299
153557,0.2983
153558,33.1368
153561,67.3318
153562,0.6283
153563,0.2398
153564,2.041
153565,0.1086999999999999
153566,17.574
153567,34.761
153568,0.351
153569,4.6943
153570,141.6
153571,5.439400000000001
153572,1.7685
153573,54.7156
153574,0.0441
153575,40.0522
153576,0.0256
153577,0.28
153578,0.8025
153580,52.7261
153581,170.6369
153583,4.4302
153586,0.1289
153588,37.3108
153589,0.1614999999999999
153590,20.359
153591,0.1214
153592,6.0011
153593,0.0644
153594,9.3874
153595,0.4111999999999999
153596,37.7745
153597,18.3784
153598,0.1387
153599,0.3085
153600,571.7108000000001
153601,93.6209
153602,544.9997
153604,10.2053
153605,0.0533999999999999
153607,0.7473000000000001
153608,1.4987
153609,1454.4067000000002
153610,4.6557
153611,0.6705
153612,119.0548
153613,7.661
153614,16.53
153615,2.2043
153616,0.1018
153617,8.5599
153618,8.4713
153619,2182.1147
153620,377.0655
153621,1634.7078
153622,0.4533
153623,8.894
153624,47.1176
153625,24.8949
153626,7.8883
153627,376.3903
153628,1.3784
153629,21.6437
153630,0.0565
153631,0.0877
153632,0.0192
153633,1.7872
153634,56.1218
153635,0.0098
153636,22.9792
153637,0.0501
153638,12.2525
153639,0.0192
153640,8.3261
153641,0.1964
153642,18.7819
153643,2.9554
153644,38.3963
153645,346.8471
153647,9.2018
153652,374.9964
153653,0.0335
153654,680.2062
153655,0.0159
153656,232.49830000000003
153657,2.28
153658,0.1354
153659,4.9276
153660,9.2322
153661,0.1798
153662,43.3037
153663,64.2653
153664,0.8422
153665,0.352
153666,0.9892
153667,894.5644
153668,3.7477
153669,84.66629999999999
153672,0.1137
153673,0.8736
153674,14.0721
153675,387.3546
153676,4.5582
153679,15.5614
153680,250.0916
153681,0.0133
153682,0.0755
153683,15.0885
153684,240.9741
153685,1304.8179
153688,0.2495
153689,0.1144
153690,0.624
153691,353.8381
153692,2.0166
153693,64.26899999999999
153694,24.773000000000003
153695,41.6838
153696,0.074
153697,203.3821
153698,0.0702
153699,19.1574
153700,65.2463
153701,0.0062
153702,0.0650999999999999
153703,229.8656
153704,17.301199999999998
153705,26.8834
153706,0.0911999999999999
153707,15.1267
153708,0.3634
153709,0.0116999999999999
153710,2.46
153711,0.1515
153712,170.15419999999995
153713,11.3846
153714,0.1128999999999999
153715,0.0389
153716,45.2378
153717,0.4919
153718,17.456500000000002
153719,0.1957
153720,0.1816
153721,587.6124
153722,32.802600000000005
153723,2.0327
153724,5.7048000000000005
153725,119.709
153726,597.265
153727,1.2124
153728,68.4939
153729,0.0993
153730,8.3612
153731,81.87819999999999
153732,1.2332
153733,2529.7639
153734,0.2366
153735,37.5795
153736,25.0993
153737,0.3354
153738,313.9067
153739,40.069
153740,37.3121
153741,0.1110999999999999
153742,31.0485
153743,0.1624
153744,98.7825
153745,7.559
153746,0.0533999999999999
153747,0.1906
153748,2.9154
153749,39.8456
153750,0.2514
153751,24.287
153752,0.7944
153753,144.4271
153754,0.4554999999999999
153755,1182.1177
153756,3.0451
153757,130.4565
153758,2.0391
153769,27.6985
153770,0.032
153771,0.1681
153772,294.9502
153773,0.3865999999999999
153774,60.65560000000001
153775,0.4540999999999999
153776,29.6481
153777,0.1249
153778,3.6412
153779,386.7462
153780,1620.7402
153781,16.521
153782,0.0425
153783,0.3455
153784,5.5171
153785,7.4976
153786,5.995900000000001
153794,162.8435
153795,18.9448
153796,53.3
153797,0.0343
153798,1.2547
153799,0.1387
153800,0.2064
153801,37.2685
153802,85.9049
153803,0.7905
153804,44.9487
153805,25.582600000000003
153806,16.6135
153807,0.1495
153808,0.2975
153809,20.1659
153810,9.5865
153811,100.5118
153812,258.42650000000003
153813,4.1393
153814,939.3776
153815,6.095
153816,11.7662
153817,0.1604
153818,8.2829
153819,0.214
153820,1051.0757
153821,34.7941
153822,183.0911
153823,0.2123
153824,2.5813
153825,0.032
153826,75.9671
153827,12.6518
153828,16.7909
153829,38.6348
153830,32.7395
153831,2212.2146
153832,116.8671
153833,0.9563
153834,3.027
153837,37.1775
153838,8.765
153839,18.0179
153841,115.5322
153844,688.7849000000001
153845,0.0508
153846,2.1639
153847,21.2034
153850,1.9395
153851,345.6135
153852,0.6012
153853,0.2653
153855,58.8775
153856,0.9901
153858,46.1575
153860,372.8099
153861,1605.7843
153862,2.2526
153863,5.5174
153864,2.7668
153865,802.6831
153866,0.5136999999999999
153867,46.0104
153868,5.5502
153869,124.5867
153874,11.5811
153875,779.7310000000001
153876,0.0152
153877,41.1378
153878,0.0722
153879,267.6992
153880,2.0777
153881,0.0676
153882,0.0191
153899,10.6803
153900,89.4462
153901,0.2042
153902,437.4422
153903,2.1773
153904,6.983099999999999
153905,23.5847
153906,30.2554
153907,20.5362
153908,9.0391
153909,515.4485
153910,1.5736
153911,1.15
153912,167.3059
153913,68.6906
153914,0.4581
153915,3.3649
153916,982.5994
153917,0.0293
153918,1.5563
153919,0.0713999999999999
153920,67.3296
153921,270.85580000000004
153922,701.2497999999999
153923,12.241
153924,109.5656
153925,0.0686
153926,0.2268
153927,15.4503
153928,8.7535
153929,190.5561
153930,109.5926
153931,42.2113
153932,12.168399999999998
153934,40.4495
153935,378.2285
153936,1.5563999999999998
153937,17.4542
153938,0.1672
153939,7.6205
153940,5.7037
153941,2.8688
153942,26.4922
153943,465.5718
153944,0.7106999999999999
153945,173.0394
153946,26.9931
153947,15.149
153948,90.94
153949,0.1225
153950,398.2705
153951,0.927
153952,0.0137
153953,4.1569
153954,0.3182
153955,27.233600000000003
153956,4.791399999999999
153957,6.1436
153958,107.2424
153959,90.8786
153960,41.2359
153961,0.3087
153962,7.4979
153963,1344.5795
153964,14.9377
153965,10.3198
153966,16.3643
153967,0.1612
153968,1.2472
153969,793.7859
153970,73.1458
153971,0.079
153972,15.8926
153973,1.6862
153974,269.7862
153975,5.7967
153977,32.3699
153979,88.807
153980,0.0475999999999999
153981,0.065
153982,12.291
153983,20.3419
153984,0.3038
153985,331.0754
153986,0.8451000000000001
153987,9.7042
153988,217.2519
153989,1.0686
153990,0.0436
153991,0.0088
153992,9.5771
153993,0.0865
154003,4.7852
154005,0.0987
154006,21.92
154007,4.3677
154008,0.0131
154010,2.5592
154011,110.3984
154012,4.0741000000000005
154013,0.0955
154014,5.041
154015,0.1501
154016,2.5623
154017,0.0596999999999999
154018,5.7003
154019,0.0407
154020,3.0588
154021,0.0635
154022,314.192
154023,0.8447
154024,5.3641
154025,7.2202
154026,1.0744
154027,9.3497
154028,4.3735
154029,0.0991
154030,8.4575
154031,0.3071
154032,7.358
154033,5.166799999999999
154034,30.542
154057,67.8778
154058,0.0204999999999999
154059,0.2298
154060,8.875499999999999
154061,8.0887
154062,2.4232
154063,18.9646
154072,38.7033
154075,75.7803
154077,337.2866
154078,151.3809
154083,0.3179
154084,6.2376
154085,0.2949
154086,0.1022
154087,6.7545
154088,4.5027
154089,0.0663
154090,6.1610000000000005
154091,0.1525999999999999
154093,14.585
154094,0.0243999999999999
154095,174.1116
154096,0.2657
154097,7.2164
154098,2.1394
154099,142.9967
154100,0.5074000000000001
154101,8.019400000000001
154102,114.2772
154103,0.5243
154104,0.0222
154105,0.0227999999999999
154106,1.2843
154107,106.6269
154108,2.2134
154109,13.2645
154111,6.2697
154112,13.552
154113,8.6748
154114,0.8055
154115,38.3169
154119,0.5383
154120,103.4798
154121,3.2074000000000003
154122,0.0225
154123,60.1047
154126,0.0801
154127,10.9265
154128,0.0233
154129,22.1556
154130,68.2445
154135,65.508
154136,40.0651
154137,51.453500000000005
154139,0.3097
154140,0.0679
154142,24.3837
154143,98.4528
154144,161.7108
154145,3.5327
154146,0.0819999999999999
154147,0.0729
154148,2.6821
154149,22.4707
154150,0.033
154151,269.23470000000003
154152,1.1455
154153,1.2855
154154,97.2295
154155,172.3006
154156,1.195
154157,0.8551000000000001
154158,0.003
154159,23.6121
154160,0.0512
154161,2.6445
154162,47.756
154163,9.5432
154164,5.523
154165,161.0083
154166,0.1632
154167,63.8112
154168,0.8801000000000001
154169,4.107
154170,14.4059
154171,5.403200000000001
154172,0.0149
154173,0.5095000000000001
154174,0.0304
154175,958.1711
154176,2.3317
154177,86.80149999999999
154178,0.3327
154179,31.4885
154180,39.3229
154181,3.9325
154182,18.1729
154187,3.2417
154188,0.0441
154189,7.0937
154190,0.1564
154191,0.2351
154193,0.0131
154194,192.8208
154195,0.8663
154197,15.3386
154198,9.4229
154199,7.261900000000001
154200,2.8606
154201,0.0243999999999999
154202,0.0058
154203,58.3046
154204,226.24490000000003
154205,7.0859000000000005
154206,1.6103
154207,1.5261000000000002
154208,1.739
154209,4.6849
154210,2.8613
154211,17.392
154212,0.0026
154213,0.0033
154216,3.1993
154217,0.0338
154218,11.675
154219,0.115
154220,5.2055
154221,0.0066
154222,0.0469
154223,0.7412000000000001
154224,17.2042
154225,9.3769
154226,19.7953
154227,0.0093
154228,0.0392
154231,0.8003
154232,1.9914
154233,0.1241
154234,0.0007
154235,0.0022
154236,2.2561
154237,2.5583
154238,0.9149
154239,2.6373
154240,121.91
154241,29.8023
154242,0.0225
154243,0.016
154244,1.777
154245,0.0138
154246,0.0713
154247,12.4833
154248,59.0893
154249,0.3217
154250,12.2774
154251,0.0178
154252,231.2404
154253,0.0105
154254,0.0365
154255,28.1056
154256,1.8186
154257,0.1459
154258,4.888999999999999
154259,0.0011
154260,0.0049
154261,2.4562
154262,3.3981
154263,0.0123
154264,0.0218
154265,72.5295
154266,2.5955
154271,30.772800000000004
154272,0.0042
154273,0.0134
154274,26.9618
154275,1.3707
154276,0.8223999999999999
154277,0.482
154278,0.4467
154279,0.8884000000000001
154280,0.0036
154281,0.3097
154282,0.0305
154283,0.0002
154284,0.0308
154285,0.0024
154286,0.4474
154287,4.041399999999999
154288,0.004
154289,0.0109
154290,3.8426
154291,0.0086
154292,50.0615
154293,0.0014
154294,8.3797
154295,0.2105
154296,0.0559999999999999
154297,0.0006
154298,7.585199999999999
154299,0.7629
154305,0.1552
154308,62.4334
154309,4.7231
