transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,state,kyc_status
TXN00355,INV00148,100051,2025-02-16,SIP,77682,Telangana,Verified
TXN00356,INV03142,100042,2025-11-22,Lumpsum,330679,Tamil Nadu,Verified
TXN00357,INV00695,100034,2025-10-14,Redemption,453854,Telangana,Verified
TXN00358,INV03554,100064,2024-08-18,Lumpsum,387635,Maharashtra,Verified
TXN00359,INV04345,100038,2025-05-25,Lumpsum,379687,Tamil Nadu,Verified
TXN00360,INV01432,100088,2024-03-22,Lumpsum,75691,Telangana,Verified
TXN00361,INV03933,100050,2024-02-04,SIP,113461,Delhi,Verified
TXN00362,INV01646,100037,2025-05-24,SIP,106597,Karnataka,Verified
TXN00363,INV04500,100088,2025-09-11,SIP,468384,Karnataka,Verified
TXN00364,INV03656,100048,2025-01-13,SIP,223474,Maharashtra,Verified
TXN00365,INV01050,100057,2025-06-30,Lumpsum,395808,Telangana,Verified
TXN00366,INV00335,100037,2025-05-09,SIP,87833,Karnataka,Verified
TXN00367,INV03864,100058,2024-07-10,Lumpsum,26743,Delhi,Verified
TXN00368,INV04006,100089,2024-09-22,SIP,466942,Gujarat,Verified
TXN00369,INV00112,100034,2024-08-06,SIP,218245,Delhi,Verified
TXN00370,INV01300,100064,2024-04-21,Lumpsum,88871,Delhi,Verified
TXN00371,INV01696,100079,2024-06-21,SIP,494343,Delhi,Verified
TXN00372,INV00795,100051,2025-10-13,SIP,61455,Maharashtra,Verified
TXN00373,INV03164,100044,2025-09-08,SIP,111151,Tamil Nadu,Verified
TXN00374,INV04435,100042,2024-02-13,Lumpsum,320104,Tamil Nadu,Verified
TXN00375,INV03049,100125,2024-10-10,SIP,152313,Telangana,Verified
TXN00376,INV00206,100047,2024-05-19,SIP,451289,Karnataka,Verified
TXN00377,INV02979,100123,2025-03-25,Lumpsum,105886,Delhi,Verified
TXN00378,INV00891,100088,2024-08-14,SIP,160679,Maharashtra,Verified
TXN00379,INV04187,100037,2025-06-25,SIP,336600,Gujarat,Verified
TXN00380,INV02146,100079,2024-07-21,Redemption,16658,Karnataka,Verified
TXN00381,INV03973,100043,2025-07-19,SIP,87296,Karnataka,Verified
TXN00382,INV02742,100064,2025-12-02,SIP,184421,Delhi,Verified
TXN00383,INV03170,100079,2024-10-20,SIP,145446,Tamil Nadu,Verified
TXN00384,INV00386,100086,2024-12-05,Lumpsum,320067,Karnataka,Verified
TXN00385,INV00195,100046,2025-05-21,SIP,416024,Telangana,Verified
TXN00386,INV04337,100041,2024-05-05,SIP,64411,Telangana,Verified
TXN00387,INV00535,100088,2024-09-19,Redemption,128021,Delhi,Verified
TXN00388,INV02560,100051,2024-05-17,SIP,279198,Telangana,Verified
TXN00389,INV03501,100088,2025-03-04,SIP,288131,Tamil Nadu,Verified
TXN00390,INV01864,100038,2024-04-22,SIP,371742,Telangana,Verified
TXN00391,INV01525,100128,2025-10-20,SIP,246726,Tamil Nadu,Verified
TXN00392,INV00284,100120,2025-12-25,SIP,193963,Delhi,Verified
TXN00393,INV01820,100048,2024-06-02,Lumpsum,95979,Tamil Nadu,Verified
TXN00394,INV02031,100089,2024-05-18,Lumpsum,197193,Delhi,Verified
TXN00395,INV03232,100043,2025-08-24,Lumpsum,36280,Maharashtra,Verified
TXN00396,INV04403,100077,2024-03-31,SIP,261329,Gujarat,Verified
TXN00397,INV04627,100046,2025-01-05,SIP,255920,Gujarat,Verified
TXN00398,INV04660,100124,2025-10-25,Lumpsum,344022,Karnataka,Verified
TXN00399,INV00162,100126,2024-08-03,SIP,173549,Gujarat,Verified
TXN00400,INV03792,100051,2025-01-03,SIP,482364,Telangana,Verified
TXN00401,INV03816,100124,2024-12-17,SIP,16304,Tamil Nadu,Verified
TXN00402,INV04618,100126,2024-12-30,Redemption,246229,Delhi,Verified
TXN00403,INV02151,100089,2024-03-11,Lumpsum,369962,Tamil Nadu,Verified
TXN00404,INV00938,100058,2025-10-09,Redemption,404146,Gujarat,Verified
TXN00405,INV01211,100088,2025-08-14,SIP,60265,Delhi,Verified
TXN00406,INV03139,100078,2024-10-30,Redemption,388436,Tamil Nadu,Verified
TXN00407,INV04706,100034,2024-09-27,SIP,449790,Delhi,Verified
TXN00408,INV00363,100046,2024-04-26,SIP,460360,Delhi,Verified
TXN00409,INV03434,100080,2024-01-03,SIP,401254,Gujarat,Verified
TXN00410,INV04972,100047,2025-02-09,SIP,494270,Maharashtra,Verified
TXN00411,INV01873,100127,2024-02-25,SIP,425729,Telangana,Verified
TXN00412,INV03934,100129,2025-04-06,Redemption,177332,Karnataka,Verified
TXN00413,INV00666,100048,2024-07-21,SIP,409257,Telangana,Verified
TXN00414,INV02137,100040,2025-06-21,Lumpsum,57455,Maharashtra,Verified
TXN00415,INV04179,100044,2024-01-02,SIP,454495,Maharashtra,Verified
TXN00416,INV00218,100129,2025-02-12,Lumpsum,465125,Maharashtra,Verified
TXN00417,INV03682,100124,2025-02-04,SIP,276944,Tamil Nadu,Verified
TXN00418,INV00419,100087,2025-01-10,Lumpsum,450398,Gujarat,Verified
TXN00419,INV01865,100039,2024-10-15,SIP,482280,Tamil Nadu,Verified
TXN00420,INV01846,100044,2024-04-08,Lumpsum,167216,Delhi,Verified
TXN00421,INV03674,100086,2025-10-15,Lumpsum,232492,Delhi,Verified
TXN00422,INV00061,100081,2025-03-28,SIP,314487,Maharashtra,Verified
TXN00423,INV00664,100033,2024-04-08,SIP,17251,Karnataka,Verified
TXN00424,INV00291,100051,2025-07-30,SIP,482000,Maharashtra,Verified
TXN00425,INV02827,100077,2025-07-14,Redemption,134325,Maharashtra,Verified
TXN00426,INV00380,100086,2024-12-18,SIP,288424,Telangana,Verified
TXN00427,INV00343,100126,2025-07-20,SIP,497031,Delhi,Verified
TXN00428,INV03668,100079,2025-08-24,SIP,483149,Karnataka,Verified
TXN00429,INV01313,100043,2024-10-16,Lumpsum,402806,Telangana,Verified
TXN00430,INV02453,100078,2025-04-19,SIP,98324,Karnataka,Verified
TXN00431,INV02667,100087,2024-08-31,SIP,490105,Maharashtra,Verified
TXN00432,INV03551,100063,2024-08-18,SIP,372670,Tamil Nadu,Verified
TXN00433,INV04607,100082,2025-10-13,SIP,413940,Maharashtra,Verified
TXN00434,INV04025,100128,2024-05-09,SIP,262093,Tamil Nadu,Verified
TXN00435,INV02391,100089,2024-08-03,SIP,58358,Gujarat,Verified
TXN00436,INV03293,100047,2025-10-31,SIP,92437,Telangana,Verified
TXN00437,INV04403,100082,2024-07-18,Redemption,57926,Maharashtra,Verified
TXN00438,INV04876,100077,2024-11-17,Redemption,273259,Maharashtra,Verified
TXN00439,INV02893,100124,2025-07-10,SIP,116448,Delhi,Verified
TXN00440,INV01209,100080,2024-12-25,Lumpsum,320328,Delhi,Verified
TXN00441,INV03793,100082,2024-07-07,Redemption,342820,Tamil Nadu,Verified
TXN00442,INV03287,100048,2025-06-25,Lumpsum,370749,Gujarat,Verified
TXN00443,INV02413,100079,2025-07-16,Redemption,276432,Maharashtra,Verified
TXN00444,INV03142,100084,2024-04-08,Redemption,230193,Tamil Nadu,Verified
TXN00445,INV00042,100040,2025-09-20,Lumpsum,68249,Maharashtra,Verified
TXN00446,INV04470,100078,2024-09-19,SIP,245107,Gujarat,Verified
TXN00447,INV04068,100046,2025-07-14,Lumpsum,233071,Tamil Nadu,Verified
TXN00448,INV04491,100119,2024-11-24,SIP,175130,Telangana,Verified
TXN00449,INV04766,100077,2024-06-15,Lumpsum,46835,Tamil Nadu,Verified
TXN00450,INV01523,100080,2025-07-06,Lumpsum,419098,Telangana,Verified
TXN00451,INV04745,100044,2024-08-25,SIP,321936,Telangana,Verified
TXN00452,INV02355,100046,2025-04-25,SIP,207897,Maharashtra,Verified
TXN00453,INV02818,100063,2024-04-26,SIP,261941,Delhi,Verified
TXN00454,INV02512,100044,2025-01-02,SIP,138403,Karnataka,Verified
TXN00455,INV00609,100048,2024-04-04,Redemption,122722,Tamil Nadu,Verified
TXN00456,INV00097,100050,2025-07-27,Lumpsum,446484,Gujarat,Verified
TXN00457,INV00468,100077,2025-12-28,Lumpsum,269365,Tamil Nadu,Verified
TXN00458,INV00533,100080,2025-07-10,SIP,63493,Gujarat,Verified
TXN00459,INV04512,100042,2024-04-09,SIP,213118,Karnataka,Verified
TXN00460,INV04065,100120,2025-03-09,SIP,131862,Karnataka,Verified
TXN00461,INV00212,100085,2024-02-09,Lumpsum,202500,Gujarat,Verified
TXN00462,INV00111,100042,2025-05-18,Redemption,388434,Karnataka,Verified
TXN00463,INV02006,100058,2025-04-06,SIP,48035,Delhi,Verified
TXN00464,INV04336,100051,2024-11-15,SIP,111943,Karnataka,Verified
TXN00465,INV04882,100041,2024-01-18,SIP,231988,Tamil Nadu,Verified
TXN00466,INV01188,100080,2024-10-15,Redemption,161345,Maharashtra,Verified
TXN00467,INV01569,100041,2025-07-08,SIP,127298,Gujarat,Verified
TXN00468,INV04338,100057,2025-06-26,Lumpsum,414381,Maharashtra,Verified
TXN00469,INV00350,100129,2024-11-20,SIP,318573,Gujarat,Verified
TXN00470,INV04392,100086,2024-12-25,SIP,66430,Karnataka,Verified
TXN00471,INV01613,100057,2024-04-06,Lumpsum,330390,Delhi,Verified
TXN00472,INV04323,100048,2025-12-08,Lumpsum,387421,Delhi,Verified
TXN00473,INV04659,100041,2024-04-03,SIP,225199,Gujarat,Verified
TXN00474,INV01054,100033,2024-06-13,Lumpsum,372146,Gujarat,Verified
TXN00475,INV02164,100077,2024-08-14,SIP,88131,Karnataka,Verified
TXN00476,INV04762,100087,2024-01-16,SIP,367232,Delhi,Verified
TXN00477,INV03619,100034,2025-08-02,SIP,381102,Tamil Nadu,Verified
TXN00478,INV04663,100120,2024-09-28,Redemption,326379,Telangana,Verified
TXN00479,INV03706,100038,2025-05-01,SIP,57922,Karnataka,Verified
TXN00480,INV02490,100120,2025-07-24,Lumpsum,159514,Telangana,Verified
TXN00481,INV02274,100086,2025-06-13,SIP,170577,Telangana,Verified
TXN00482,INV01351,100064,2024-11-09,SIP,19733,Gujarat,Verified
TXN00483,INV04876,100079,2024-09-17,SIP,269592,Delhi,Verified
TXN00484,INV01906,100120,2024-12-18,SIP,102126,Delhi,Verified
TXN00485,INV04810,100042,2024-11-20,SIP,243454,Karnataka,Verified
TXN00486,INV04461,100051,2024-09-04,SIP,201563,Telangana,Verified
TXN00487,INV03150,100125,2024-04-24,Lumpsum,285560,Delhi,Verified
TXN00488,INV00268,100047,2025-03-20,SIP,426928,Maharashtra,Verified
TXN00489,INV00936,100064,2024-10-03,Lumpsum,110596,Telangana,Verified
TXN00490,INV00034,100125,2025-06-05,SIP,186585,Gujarat,Verified
TXN00491,INV02395,100048,2025-12-24,Lumpsum,114273,Tamil Nadu,Verified
TXN00492,INV00038,100064,2024-03-05,SIP,66352,Maharashtra,Verified
TXN00493,INV03249,100043,2025-09-29,SIP,267605,Tamil Nadu,Verified
TXN00494,INV00307,100040,2024-09-13,SIP,46859,Delhi,Verified
TXN00495,INV02115,100081,2024-07-14,SIP,392239,Maharashtra,Verified
TXN00496,INV03483,100041,2024-10-30,SIP,319820,Tamil Nadu,Verified
TXN00497,INV01706,100038,2024-07-24,SIP,291812,Tamil Nadu,Verified
TXN00498,INV04586,100123,2024-05-31,Redemption,195961,Telangana,Verified
TXN00499,INV04471,100077,2025-02-23,Lumpsum,289540,Karnataka,Verified
TXN00500,INV01504,100038,2025-07-05,Lumpsum,29739,Telangana,Verified
TXN00501,INV00663,100048,2024-03-14,Redemption,176106,Tamil Nadu,Verified
TXN00502,INV04538,100044,2025-02-01,SIP,202185,Telangana,Verified
TXN00503,INV01238,100077,2025-09-02,SIP,481394,Gujarat,Verified
TXN00504,INV01515,100128,2025-04-21,Lumpsum,492936,Tamil Nadu,Verified
TXN00505,INV00416,100128,2024-01-27,SIP,73581,Tamil Nadu,Verified
TXN00506,INV04698,100124,2024-06-04,Lumpsum,404332,Maharashtra,Verified
TXN00507,INV02551,100051,2025-05-28,Lumpsum,134767,Gujarat,Verified
TXN00508,INV03009,100082,2024-05-23,SIP,332042,Maharashtra,Verified
TXN00509,INV03167,100128,2025-06-01,SIP,261002,Karnataka,Verified
TXN00510,INV01565,100042,2025-03-13,SIP,86146,Delhi,Verified
TXN00511,INV01606,100086,2024-02-05,SIP,455113,Telangana,Verified
TXN00512,INV01373,100082,2025-12-11,Lumpsum,325585,Karnataka,Verified
TXN00513,INV04876,100042,2024-05-25,SIP,285512,Maharashtra,Verified
TXN00514,INV01487,100123,2024-04-25,SIP,90928,Delhi,Verified
TXN00515,INV03186,100087,2025-06-26,SIP,367211,Karnataka,Verified
TXN00516,INV02389,100088,2024-08-10,SIP,359217,Telangana,Verified
TXN00517,INV01474,100050,2024-10-07,SIP,180082,Gujarat,Verified
TXN00518,INV04009,100047,2024-01-23,Lumpsum,136777,Delhi,Verified
TXN00519,INV04028,100051,2024-11-29,Redemption,302996,Telangana,Verified
TXN00520,INV04509,100046,2025-08-02,SIP,105167,Delhi,Verified
TXN00521,INV02102,100040,2024-03-07,Redemption,222990,Telangana,Verified
TXN00522,INV03168,100125,2025-03-15,SIP,363986,Delhi,Verified
TXN00523,INV04835,100087,2024-07-24,SIP,439274,Karnataka,Verified
TXN00524,INV02418,100038,2025-11-06,SIP,427901,Maharashtra,Verified
TXN00525,INV04192,100084,2025-12-15,Lumpsum,251997,Karnataka,Verified
TXN00526,INV04965,100128,2025-05-28,Redemption,100569,Karnataka,Verified
TXN00527,INV03078,100087,2024-10-30,Redemption,133982,Delhi,Verified
TXN00528,INV03590,100078,2024-05-30,SIP,99884,Gujarat,Verified
TXN00529,INV03781,100085,2024-07-04,SIP,378921,Gujarat,Verified
TXN00530,INV04394,100082,2024-12-12,SIP,47537,Gujarat,Verified
TXN00531,INV00789,100038,2024-04-13,Lumpsum,89085,Delhi,Verified
TXN00532,INV00404,100082,2025-04-22,Lumpsum,93025,Gujarat,Verified
TXN00533,INV00726,100129,2024-03-09,Lumpsum,454216,Karnataka,Verified
TXN00534,INV00397,100126,2024-07-02,Lumpsum,44421,Telangana,Verified
TXN00535,INV01897,100050,2025-06-10,SIP,22352,Maharashtra,Verified
TXN00536,INV00209,100085,2024-06-11,SIP,142916,Gujarat,Verified
TXN00537,INV04444,100128,2024-11-08,SIP,251795,Gujarat,Verified
TXN00538,INV00625,100128,2024-01-28,Redemption,456326,Maharashtra,Verified
TXN00539,INV04251,100080,2024-09-23,SIP,144815,Maharashtra,Verified
TXN00540,INV03188,100051,2024-10-30,Redemption,223533,Delhi,Verified
TXN00541,INV03507,100039,2024-10-09,Lumpsum,428885,Tamil Nadu,Verified
TXN00542,INV04818,100129,2025-11-05,SIP,87492,Karnataka,Verified
TXN00543,INV04562,100119,2025-09-30,Lumpsum,443355,Telangana,Verified
TXN00544,INV02185,100086,2025-11-10,Redemption,260199,Tamil Nadu,Verified
TXN00545,INV02870,100077,2025-10-29,SIP,174427,Tamil Nadu,Verified
TXN00546,INV03761,100057,2025-10-27,SIP,112765,Delhi,Verified
TXN00547,INV03819,100038,2025-09-29,SIP,495595,Maharashtra,Verified
TXN00548,INV00581,100082,2024-04-28,Redemption,44740,Gujarat,Verified
TXN00549,INV02846,100039,2025-09-27,Lumpsum,457776,Karnataka,Verified
TXN00550,INV04127,100077,2025-02-08,SIP,202249,Maharashtra,Verified
TXN00551,INV00075,100089,2024-05-17,Lumpsum,121385,Tamil Nadu,Verified
TXN00552,INV02627,100084,2025-04-25,Lumpsum,414396,Telangana,Verified
TXN00553,INV02213,100119,2025-01-19,SIP,247299,Gujarat,Verified
TXN00554,INV02508,100086,2025-11-09,SIP,12685,Maharashtra,Verified
TXN00555,INV01922,100046,2025-02-07,SIP,488613,Delhi,Verified
TXN00556,INV04149,100043,2025-11-22,SIP,307590,Telangana,Verified
TXN00557,INV03451,100043,2024-11-15,Lumpsum,395933,Maharashtra,Verified
TXN00558,INV04923,100040,2025-03-23,Lumpsum,320679,Telangana,Verified
TXN00559,INV03080,100033,2024-05-14,Lumpsum,398283,Delhi,Verified
TXN00560,INV04989,100123,2025-04-15,Redemption,3407,Karnataka,Verified
TXN00561,INV04952,100085,2025-12-18,Redemption,253729,Maharashtra,Verified
TXN00562,INV04330,100084,2024-06-22,SIP,308263,Delhi,Verified
TXN00563,INV00804,100126,2025-07-18,SIP,107864,Telangana,Verified
TXN00564,INV03406,100119,2025-08-05,SIP,322360,Karnataka,Verified
TXN00565,INV04403,100086,2024-04-05,Lumpsum,271523,Gujarat,Verified
TXN00566,INV00073,100078,2024-10-14,SIP,333999,Telangana,Verified
TXN00567,INV02368,100084,2025-03-23,Lumpsum,66925,Telangana,Verified
TXN00568,INV03000,100047,2025-03-30,Lumpsum,435146,Maharashtra,Verified
TXN00569,INV03305,100129,2025-08-28,SIP,8976,Gujarat,Verified
TXN00570,INV03766,100126,2025-10-20,Lumpsum,326071,Telangana,Verified
TXN00571,INV02390,100041,2024-05-02,Lumpsum,174394,Telangana,Verified
TXN00572,INV03626,100037,2024-04-02,SIP,251191,Telangana,Verified
TXN00573,INV01803,100050,2025-01-05,SIP,298815,Gujarat,Verified
TXN00574,INV01562,100084,2024-05-16,SIP,385372,Karnataka,Verified
TXN00575,INV03689,100057,2025-06-26,Redemption,164525,Gujarat,Verified
TXN00576,INV03470,100057,2024-10-02,Redemption,87853,Telangana,Verified
TXN00577,INV03646,100088,2024-08-08,Lumpsum,35278,Karnataka,Verified
TXN00578,INV00014,100047,2025-07-04,SIP,286536,Karnataka,Verified
TXN00579,INV01259,100058,2025-05-14,Lumpsum,432840,Tamil Nadu,Verified
TXN00580,INV02640,100088,2025-07-25,SIP,111890,Maharashtra,Verified
TXN00581,INV02776,100078,2024-07-26,Redemption,92591,Gujarat,Verified
TXN00582,INV01154,100044,2025-08-20,SIP,42504,Karnataka,Verified
TXN00583,INV01858,100086,2024-12-11,SIP,91021,Gujarat,Verified
TXN00584,INV04878,100123,2025-12-14,Lumpsum,417109,Gujarat,Verified
TXN00585,INV02182,100126,2025-02-15,SIP,359394,Maharashtra,Verified
TXN00586,INV02434,100064,2024-07-17,SIP,144078,Karnataka,Verified
TXN00587,INV00814,100039,2025-12-22,SIP,439447,Delhi,Verified
TXN00588,INV02181,100123,2024-07-25,SIP,454329,Delhi,Verified
TXN00589,INV02514,100085,2025-04-07,SIP,123088,Delhi,Verified
TXN00590,INV00403,100129,2025-09-11,SIP,376960,Karnataka,Verified
TXN00591,INV01370,100050,2024-01-08,Lumpsum,111645,Maharashtra,Verified
TXN00592,INV01943,100063,2025-05-06,SIP,252384,Karnataka,Verified
TXN00593,INV04478,100078,2025-11-29,SIP,207064,Tamil Nadu,Verified
TXN00594,INV04709,100123,2024-01-12,SIP,85138,Karnataka,Verified
TXN00595,INV03057,100057,2025-11-11,Lumpsum,359544,Tamil Nadu,Verified
TXN00596,INV00477,100128,2025-10-13,Lumpsum,157345,Tamil Nadu,Verified
TXN00597,INV00963,100038,2025-07-23,Redemption,192644,Tamil Nadu,Verified
TXN00598,INV03205,100079,2025-08-21,SIP,413780,Gujarat,Verified
TXN00599,INV01827,100088,2024-05-14,SIP,93312,Delhi,Verified
TXN00600,INV03221,100050,2025-10-09,Lumpsum,18220,Telangana,Verified
TXN00601,INV00314,100085,2025-10-25,SIP,256182,Telangana,Verified
TXN00602,INV03280,100089,2024-10-08,Redemption,407693,Maharashtra,Verified
TXN00603,INV01214,100086,2025-10-07,SIP,223274,Delhi,Verified
TXN00604,INV03331,100038,2025-03-16,SIP,410032,Tamil Nadu,Verified
TXN00605,INV04896,100086,2025-07-04,SIP,87358,Gujarat,Verified
TXN00606,INV00124,100064,2025-03-20,SIP,348753,Maharashtra,Verified
TXN00607,INV03978,100128,2025-12-14,SIP,278029,Telangana,Verified
TXN00608,INV00077,100058,2024-06-23,Redemption,433825,Karnataka,Verified
TXN00609,INV03764,100040,2024-02-01,SIP,42437,Maharashtra,Verified
TXN00610,INV01940,100064,2025-12-18,Redemption,349573,Karnataka,Verified
TXN00611,INV04682,100039,2025-02-13,SIP,128651,Gujarat,Verified
TXN00612,INV04067,100038,2025-05-24,Redemption,169351,Delhi,Verified
TXN00613,INV02572,100080,2024-11-07,SIP,50226,Karnataka,Verified
TXN00614,INV03713,100081,2024-06-04,SIP,46080,Tamil Nadu,Verified
TXN00615,INV03842,100033,2024-06-09,Redemption,107083,Delhi,Verified
TXN00616,INV04928,100123,2025-04-17,Redemption,371110,Delhi,Verified
TXN00617,INV01836,100085,2025-01-08,Redemption,353832,Telangana,Verified
TXN00618,INV00039,100034,2025-08-02,Lumpsum,481370,Delhi,Verified
TXN00619,INV04120,100123,2024-05-28,SIP,414317,Telangana,Verified
TXN00620,INV01133,100079,2024-07-31,SIP,303828,Tamil Nadu,Verified
TXN00621,INV01404,100085,2025-02-13,SIP,165432,Maharashtra,Verified
TXN00622,INV01050,100033,2025-03-22,Lumpsum,235625,Maharashtra,Verified
TXN00623,INV03116,100078,2024-09-26,SIP,421521,Maharashtra,Verified
TXN00624,INV03305,100129,2024-05-22,SIP,362257,Maharashtra,Verified
TXN00625,INV02620,100086,2024-03-07,Lumpsum,496197,Tamil Nadu,Verified
TXN00626,INV04947,100128,2024-02-09,SIP,365349,Maharashtra,Verified
TXN00627,INV00311,100084,2024-10-04,SIP,238573,Tamil Nadu,Verified
TXN00628,INV02090,100039,2025-09-20,Lumpsum,189046,Telangana,Verified
TXN00629,INV02513,100044,2024-02-09,SIP,446111,Tamil Nadu,Verified
TXN00630,INV02796,100033,2024-01-09,Redemption,455952,Tamil Nadu,Verified
TXN00631,INV02718,100084,2025-08-21,SIP,81079,Karnataka,Verified
TXN00632,INV01975,100034,2025-02-14,Redemption,303013,Gujarat,Verified
TXN00633,INV03779,100051,2024-05-14,SIP,425982,Karnataka,Verified
TXN00634,INV02508,100084,2024-10-03,SIP,240300,Tamil Nadu,Verified
TXN00635,INV04804,100033,2024-12-19,Redemption,296779,Maharashtra,Verified
TXN00636,INV00616,100039,2024-10-17,Lumpsum,378841,Telangana,Verified
TXN00637,INV01532,100079,2024-10-16,SIP,442532,Maharashtra,Verified
TXN00638,INV02181,100044,2025-06-04,SIP,248237,Maharashtra,Verified
TXN00639,INV02163,100041,2025-07-06,Lumpsum,54402,Telangana,Verified
TXN00640,INV00325,100042,2025-09-13,SIP,451630,Maharashtra,Verified
TXN00641,INV01796,100034,2024-01-27,SIP,310547,Delhi,Verified
TXN00642,INV01038,100058,2025-12-14,SIP,296388,Tamil Nadu,Verified
TXN00643,INV04235,100058,2025-03-20,SIP,196471,Gujarat,Verified
TXN00644,INV03843,100081,2025-06-14,SIP,344633,Telangana,Verified
TXN00645,INV03323,100051,2025-05-01,Lumpsum,254912,Telangana,Verified
TXN00646,INV04519,100051,2024-03-24,Redemption,484656,Karnataka,Verified
TXN00647,INV01267,100057,2024-07-28,Redemption,398454,Telangana,Verified
TXN00648,INV00942,100044,2025-09-19,SIP,336728,Tamil Nadu,Verified
TXN00649,INV01286,100082,2024-04-25,Redemption,414485,Tamil Nadu,Verified
TXN00650,INV00603,100038,2024-04-11,SIP,254459,Telangana,Verified
TXN00651,INV00431,100082,2024-03-16,Lumpsum,497559,Telangana,Verified
TXN00652,INV04023,100044,2024-08-13,Redemption,459730,Tamil Nadu,Verified
TXN00653,INV04069,100033,2024-04-03,SIP,91002,Tamil Nadu,Verified
TXN00654,INV03096,100129,2025-04-17,Lumpsum,480579,Telangana,Verified
TXN00655,INV01669,100034,2024-07-02,SIP,294806,Delhi,Verified
TXN00656,INV02654,100063,2024-10-22,SIP,161300,Maharashtra,Verified
TXN00657,INV00780,100125,2024-03-18,Redemption,429471,Karnataka,Verified
TXN00658,INV04055,100038,2025-09-22,Lumpsum,21984,Karnataka,Verified
TXN00659,INV01321,100034,2024-04-07,SIP,4918,Karnataka,Verified
TXN00660,INV03434,100050,2025-02-01,Redemption,299537,Tamil Nadu,Verified
TXN00661,INV03587,100033,2025-09-17,Redemption,279882,Maharashtra,Verified
TXN00662,INV04622,100127,2024-12-19,SIP,95847,Delhi,Verified
TXN00663,INV04672,100089,2024-05-24,Redemption,359454,Maharashtra,Verified
TXN00664,INV00270,100078,2025-06-17,SIP,322791,Tamil Nadu,Verified
TXN00665,INV04179,100046,2025-03-30,SIP,466480,Maharashtra,Verified
TXN00666,INV01415,100042,2025-09-06,SIP,377451,Maharashtra,Verified
TXN00667,INV01962,100039,2025-11-21,Lumpsum,258901,Telangana,Verified
TXN00668,INV01677,100048,2025-08-19,Redemption,167209,Karnataka,Verified
