investor_id,state,amount,age,gender,city_tier
INV00611,Maharashtra,62787,63,Female,T30
INV00612,Delhi,2148204,36,Female,T30
INV00613,Telangana,2292432,66,Male,B30
INV00614,Gujarat,2336831,28,Female,B30
INV00615,Karnataka,811213,62,Female,T30
INV00616,Delhi,1987485,62,Male,T30
INV00617,Gujarat,198762,42,Male,B30
INV00618,Gujarat,1129462,68,Female,B30
INV00619,Gujarat,1136455,63,Male,B30
INV00620,Telangana,218559,40,Female,B30
INV00621,Karnataka,671741,38,Male,T30
INV00622,Gujarat,767697,65,Female,B30
INV00623,Telangana,1922753,50,Male,B30
INV00624,Maharashtra,791706,33,Female,T30
INV00625,Karnataka,1672344,26,Male,T30
INV00626,Delhi,2141186,49,Female,T30
INV00627,Gujarat,1273424,36,Female,B30
INV00628,Tamil Nadu,1779120,33,Male,T30
INV00629,Maharashtra,462367,31,Female,T30
INV00630,Delhi,639755,29,Female,T30
INV00631,Delhi,3557417,35,Female,T30
INV00632,Telangana,918072,61,Male,B30
INV00633,Telangana,3015377,60,Male,B30
INV00634,Gujarat,1862522,64,Male,B30
INV00635,Delhi,835443,53,Female,T30
INV00636,Delhi,1104826,70,Female,T30
INV00637,Gujarat,666375,70,Male,B30
INV00638,Gujarat,1046526,21,Male,B30
INV00639,Karnataka,1680756,28,Female,T30
INV00640,Delhi,2048834,45,Female,T30
INV00641,Gujarat,825223,61,Female,B30
INV00642,Tamil Nadu,859978,31,Male,T30
INV00643,Maharashtra,483365,40,Female,T30
INV00644,Delhi,2443899,46,Male,T30
INV00645,Maharashtra,1278636,28,Female,T30
INV00646,Maharashtra,153463,46,Female,T30
INV00647,Karnataka,783711,36,Female,T30
INV00648,Tamil Nadu,1022272,63,Male,T30
INV00649,Delhi,1537145,56,Female,T30
INV00650,Maharashtra,1420686,21,Male,T30
INV00651,Gujarat,2053326,26,Male,B30
INV00652,Gujarat,1083002,60,Male,B30
INV00653,Tamil Nadu,3175040,67,Female,T30
INV00654,Karnataka,2706665,27,Male,T30
INV00655,Gujarat,2202835,66,Female,B30
INV00656,Tamil Nadu,1567894,53,Male,T30
INV00657,Maharashtra,1980604,32,Female,T30
INV00658,Telangana,1130742,54,Male,B30
INV00659,Gujarat,1902457,27,Male,B30
INV00660,Gujarat,810641,34,Male,B30
INV00661,Telangana,973806,38,Female,B30
INV00662,Gujarat,726033,27,Female,B30
INV00663,Tamil Nadu,886180,29,Female,T30
INV00664,Karnataka,493965,65,Female,T30
INV00665,Karnataka,1139316,53,Female,T30
INV00666,Delhi,1772284,42,Female,T30
INV00667,Gujarat,1489919,23,Female,B30
INV00668,Maharashtra,1746275,39,Female,T30
INV00669,Karnataka,1667525,40,Female,T30
INV00670,Maharashtra,2050817,42,Male,T30
INV00671,Maharashtra,718057,69,Female,T30
INV00672,Delhi,1504160,67,Male,T30
INV00673,Delhi,768468,60,Male,T30
INV00674,Maharashtra,1284962,51,Male,T30
INV00675,Delhi,844331,44,Female,T30
INV00676,Delhi,1197280,29,Female,T30
INV00677,Gujarat,1717110,39,Male,B30
INV00678,Gujarat,1823294,56,Male,B30
INV00679,Gujarat,751979,48,Male,B30
INV00680,Tamil Nadu,2148899,24,Male,T30
INV00681,Karnataka,1275532,34,Female,T30
INV00682,Karnataka,905009,46,Male,T30
INV00683,Delhi,1777504,35,Female,T30
INV00684,Tamil Nadu,1510613,22,Female,T30
INV00685,Delhi,2101392,64,Female,T30
INV00686,Telangana,1364127,30,Female,B30
INV00687,Delhi,1752991,59,Male,T30
INV00688,Gujarat,725658,63,Female,B30
INV00689,Delhi,1650536,49,Female,T30
INV00690,Telangana,1619668,43,Male,B30
INV00691,Karnataka,1427782,46,Male,T30
INV00692,Tamil Nadu,499422,62,Male,T30
INV00693,Gujarat,2169534,47,Male,B30
INV00694,Maharashtra,1789955,38,Female,T30
INV00695,Gujarat,1943048,33,Female,B30
INV00696,Gujarat,909826,33,Male,B30
INV00697,Tamil Nadu,1851326,22,Female,T30
INV00698,Delhi,644301,51,Male,T30
INV00699,Delhi,1679527,39,Male,T30
INV00700,Delhi,2966630,41,Female,T30
INV00701,Delhi,1790662,61,Male,T30
INV00702,Gujarat,986067,53,Male,B30
INV00703,Delhi,2078897,38,Female,T30
INV00704,Delhi,1468954,63,Female,T30
INV00705,Gujarat,1546441,66,Female,B30
INV00706,Maharashtra,1898680,48,Male,T30
INV00707,Gujarat,1289125,38,Male,B30
INV00708,Delhi,1149979,33,Female,T30
INV00709,Maharashtra,2834001,68,Male,T30
INV00710,Karnataka,837090,41,Female,T30
INV00711,Maharashtra,1337697,45,Female,T30
INV00712,Gujarat,1775508,33,Female,B30
INV00713,Karnataka,479704,37,Female,T30
INV00714,Gujarat,1135314,44,Female,B30
INV00715,Gujarat,793370,66,Female,B30
INV00716,Telangana,1191128,37,Female,B30
INV00717,Karnataka,1647167,39,Female,T30
INV00718,Delhi,1049796,70,Male,T30
INV00719,Telangana,1659834,49,Male,B30
INV00720,Delhi,496786,40,Male,T30
INV00721,Delhi,2469251,55,Female,T30
INV00722,Karnataka,1727950,22,Male,T30
INV00723,Delhi,1959010,24,Male,T30
INV00724,Tamil Nadu,755875,68,Female,T30
INV00725,Delhi,746450,21,Female,T30
INV00726,Karnataka,1757307,39,Male,T30
INV00727,Delhi,1030970,64,Female,T30
INV00728,Maharashtra,1709279,21,Male,T30
INV00729,Gujarat,1206777,46,Female,B30
INV00730,Delhi,1885633,65,Male,T30
INV00731,Gujarat,1558388,24,Male,B30
INV00732,Karnataka,623732,64,Female,T30
INV00733,Tamil Nadu,1658506,69,Male,T30
INV00734,Gujarat,1572256,25,Female,B30
INV00735,Delhi,1478344,50,Female,T30
INV00736,Gujarat,1063045,24,Male,B30
INV00737,Karnataka,2219725,39,Female,T30
INV00738,Delhi,1215418,50,Male,T30
INV00739,Delhi,297402,24,Male,T30
INV00740,Delhi,965170,31,Female,T30
INV00741,Delhi,532749,32,Male,T30
INV00742,Gujarat,1234320,65,Female,B30
INV00743,Delhi,1019901,27,Male,T30
INV00744,Karnataka,1464148,51,Female,T30
INV00745,Telangana,1027899,54,Male,B30
INV00746,Delhi,711309,46,Female,T30
INV00747,Telangana,1187144,66,Male,B30
INV00748,Karnataka,954776,62,Female,T30
INV00749,Karnataka,824413,34,Male,T30
INV00750,Karnataka,1171213,64,Female,T30
INV00751,Karnataka,1180579,65,Male,T30
INV00752,Tamil Nadu,1120796,22,Female,T30
INV00753,Gujarat,818867,52,Male,B30
INV00754,Maharashtra,1982744,50,Male,T30
INV00755,Delhi,2456467,50,Female,T30
INV00756,Delhi,1278060,65,Female,T30
INV00757,Karnataka,600400,69,Female,T30
INV00758,Tamil Nadu,1520333,51,Female,T30
INV00759,Gujarat,2985090,32,Male,B30
INV00760,Gujarat,1539758,50,Female,B30
INV00761,Delhi,1194360,65,Male,T30
INV00762,Gujarat,642112,37,Female,B30
INV00763,Gujarat,946809,37,Female,B30
INV00764,Gujarat,1700763,37,Female,B30
INV00765,Delhi,2045320,58,Female,T30
INV00766,Delhi,914117,29,Male,T30
INV00767,Telangana,1428916,41,Female,B30
INV00768,Telangana,1035614,29,Male,B30
INV00769,Karnataka,1101227,30,Female,T30
INV00770,Delhi,2090963,63,Female,T30
INV00771,Delhi,2181185,32,Female,T30
INV00772,Telangana,1879929,55,Female,B30
INV00773,Karnataka,896349,39,Male,T30
INV00774,Delhi,1141854,57,Female,T30
INV00775,Gujarat,451278,59,Male,B30
INV00776,Gujarat,2586612,49,Female,B30
INV00777,Gujarat,1696352,69,Female,B30
INV00778,Delhi,1196517,51,Female,T30
INV00779,Delhi,1202747,50,Male,T30
INV00780,Karnataka,2478142,63,Male,T30
INV00781,Karnataka,830649,37,Female,T30
INV00782,Tamil Nadu,1433978,35,Male,T30
INV00783,Maharashtra,1203806,65,Female,T30
INV00784,Delhi,1830736,39,Female,T30
INV00785,Telangana,1068721,45,Male,B30
INV00786,Delhi,1600294,43,Female,T30
INV00787,Karnataka,1757928,67,Female,T30
INV00788,Delhi,813535,57,Female,T30
INV00789,Gujarat,1743186,49,Male,B30
INV00790,Gujarat,1122285,26,Female,B30
INV00791,Maharashtra,1329135,43,Female,T30
INV00792,Gujarat,2235167,58,Female,B30
INV00793,Tamil Nadu,476906,68,Male,T30
INV00794,Maharashtra,548347,65,Male,T30
INV00795,Delhi,1597514,68,Female,T30
INV00796,Gujarat,2267343,51,Female,B30
INV00797,Telangana,1200437,62,Female,B30
INV00798,Maharashtra,1090566,44,Male,T30
INV00799,Telangana,1500298,59,Female,B30
INV00800,Telangana,1459800,67,Male,B30
INV00801,Delhi,904306,56,Male,T30
INV00802,Delhi,1875501,36,Male,T30
INV00803,Maharashtra,2489540,35,Female,T30
INV00804,Telangana,976104,23,Male,B30
INV00805,Gujarat,1155382,30,Female,B30
INV00806,Delhi,1766425,46,Male,T30
INV00807,Telangana,1136337,41,Male,B30
INV00808,Maharashtra,1382818,52,Male,T30
INV00809,Karnataka,695310,26,Female,T30
INV00810,Karnataka,223668,52,Female,T30
INV00811,Gujarat,1149142,58,Female,B30
INV00812,Gujarat,1268238,61,Female,B30
INV00813,Telangana,2763376,66,Male,B30
INV00814,Delhi,1320262,61,Female,T30
INV00815,Maharashtra,2610034,54,Female,T30
INV00816,Tamil Nadu,874588,60,Male,T30
INV00817,Delhi,830933,55,Male,T30
INV00818,Telangana,950465,62,Female,B30
INV00819,Maharashtra,761167,22,Female,T30
INV00820,Tamil Nadu,936640,35,Female,T30
INV00821,Maharashtra,2334995,21,Male,T30
INV00822,Delhi,3885479,31,Male,T30
INV00823,Gujarat,1815994,50,Male,B30
INV00824,Gujarat,1040358,26,Female,B30
INV00825,Karnataka,2043992,45,Male,T30
INV00826,Telangana,690691,34,Female,B30
INV00827,Karnataka,1409301,61,Male,T30
INV00828,Karnataka,1686526,30,Male,T30
INV00829,Delhi,1947794,68,Male,T30
INV00830,Gujarat,3523162,53,Male,B30
INV00831,Gujarat,2748426,69,Male,B30
INV00832,Delhi,2409840,38,Female,T30
INV00833,Gujarat,587103,32,Male,B30
INV00834,Tamil Nadu,1432199,46,Female,T30
INV00835,Maharashtra,2029114,32,Female,T30
INV00836,Karnataka,1500584,27,Male,T30
INV00837,Tamil Nadu,1655791,70,Female,T30
INV00838,Gujarat,1016801,50,Female,B30
INV00839,Delhi,1545165,31,Male,T30
INV00840,Telangana,1346599,67,Male,B30
INV00841,Delhi,690280,57,Male,T30
INV00842,Gujarat,1333835,48,Male,B30
INV00843,Telangana,1961792,69,Male,B30
INV00844,Telangana,963811,59,Male,B30
INV00845,Maharashtra,597508,31,Male,T30
INV00846,Maharashtra,1905808,22,Male,T30
INV00847,Delhi,1282761,27,Male,T30
INV00848,Delhi,450506,23,Female,T30
INV00849,Gujarat,1848509,55,Female,B30
INV00850,Tamil Nadu,2075506,36,Male,T30
INV00851,Telangana,1752019,70,Male,B30
INV00852,Gujarat,762398,43,Male,B30
INV00853,Maharashtra,896178,61,Male,T30
INV00854,Delhi,971167,27,Male,T30
INV00855,Tamil Nadu,1695442,36,Female,T30
INV00856,Tamil Nadu,1580753,21,Male,T30
INV00857,Karnataka,605076,33,Female,T30
INV00858,Delhi,1813909,66,Male,T30
INV00859,Karnataka,2125354,26,Male,T30
INV00860,Delhi,1738729,32,Male,T30
INV00861,Karnataka,1727133,30,Male,T30
INV00862,Delhi,2094994,50,Male,T30
INV00863,Delhi,1661605,66,Male,T30
INV00864,Delhi,1721470,27,Male,T30
INV00865,Karnataka,2049070,31,Female,T30
INV00866,Delhi,2199929,55,Female,T30
INV00867,Tamil Nadu,803865,21,Female,T30
INV00868,Tamil Nadu,1559817,69,Male,T30
INV00869,Karnataka,1333238,38,Female,T30
INV00870,Karnataka,979742,64,Female,T30
INV00871,Tamil Nadu,2685671,46,Female,T30
INV00872,Delhi,812131,26,Female,T30
INV00873,Telangana,749909,61,Female,B30
INV00874,Karnataka,2006306,56,Female,T30
INV00875,Tamil Nadu,3270049,37,Female,T30
INV00876,Karnataka,1264864,32,Female,T30
INV00877,Telangana,2085445,54,Female,B30
INV00878,Tamil Nadu,1785014,51,Male,T30
INV00879,Delhi,1086599,32,Male,T30
INV00880,Delhi,571135,33,Female,T30
INV00881,Tamil Nadu,2360509,49,Male,T30
INV00882,Telangana,2406610,48,Female,B30
INV00883,Telangana,300051,59,Female,B30
INV00884,Telangana,2186478,33,Female,B30
INV00885,Karnataka,554146,39,Male,T30
INV00886,Gujarat,1020313,43,Female,B30
INV00887,Delhi,1566220,29,Male,T30
INV00888,Telangana,888318,53,Male,B30
INV00889,Telangana,3117701,26,Female,B30
INV00890,Delhi,433490,21,Female,T30
INV00891,Gujarat,2925292,27,Male,B30
INV00892,Karnataka,578044,53,Male,T30
INV00893,Gujarat,533969,35,Female,B30
INV00894,Tamil Nadu,1632527,60,Male,T30
INV00895,Tamil Nadu,847355,47,Female,T30
INV00896,Maharashtra,1946057,43,Female,T30
INV00897,Maharashtra,2107584,53,Male,T30
INV00898,Karnataka,1645485,56,Female,T30
INV00899,Telangana,1785664,55,Male,B30
INV00900,Delhi,737166,66,Male,T30
INV00901,Karnataka,1099914,25,Female,T30
INV00902,Delhi,3259951,60,Male,T30
INV00903,Telangana,2914521,21,Female,B30
INV00904,Gujarat,1272672,66,Female,B30
INV00905,Karnataka,692924,43,Male,T30
INV00906,Delhi,787523,70,Female,T30
INV00907,Gujarat,2004876,69,Male,B30
INV00908,Telangana,2516855,47,Male,B30
INV00909,Karnataka,1651489,48,Female,T30
INV00910,Gujarat,2477351,64,Female,B30
INV00911,Delhi,1443889,51,Female,T30
INV00912,Gujarat,1901805,22,Male,B30
INV00913,Gujarat,1364456,49,Male,B30
INV00914,Delhi,2134424,41,Female,T30
INV00915,Gujarat,1749314,36,Female,B30
INV00916,Karnataka,2424540,48,Male,T30
INV00917,Maharashtra,1594567,51,Female,T30
INV00918,Gujarat,1763498,54,Male,B30
INV00919,Tamil Nadu,1396787,38,Female,T30
INV00920,Delhi,556075,36,Female,T30
INV00921,Tamil Nadu,1681123,41,Male,T30
INV00922,Tamil Nadu,998941,41,Male,T30
INV00923,Telangana,2067997,34,Female,B30
INV00924,Gujarat,2141886,21,Male,B30
INV00925,Delhi,218072,37,Female,T30
INV00926,Gujarat,2115114,57,Male,B30
INV00927,Tamil Nadu,1227244,24,Male,T30
INV00928,Delhi,1918041,63,Female,T30
INV00929,Delhi,765531,31,Female,T30
INV00930,Delhi,862325,67,Female,T30
INV00931,Maharashtra,2210078,49,Female,T30
INV00932,Telangana,2159990,47,Female,B30
INV00933,Karnataka,1164635,22,Male,T30
INV00934,Tamil Nadu,1446540,29,Male,T30
INV00935,Telangana,1317372,44,Female,B30
INV00936,Delhi,665469,58,Male,T30
INV00937,Delhi,720976,28,Male,T30
INV00938,Telangana,2040739,48,Male,B30
INV00939,Telangana,664723,62,Male,B30
INV00940,Delhi,1262677,58,Male,T30
INV00941,Maharashtra,1376450,35,Male,T30
INV00942,Tamil Nadu,1230350,25,Female,T30
INV00943,Telangana,2722287,65,Male,B30
INV00944,Gujarat,1180043,23,Male,B30
INV00945,Gujarat,2221444,45,Female,B30
INV00946,Karnataka,1108908,35,Female,T30
INV00947,Delhi,677162,38,Female,T30
INV00948,Maharashtra,2813721,51,Male,T30
INV00949,Gujarat,2428329,56,Female,B30
INV00950,Delhi,1626094,39,Female,T30
INV00951,Gujarat,1981791,30,Female,B30
INV00952,Gujarat,2443940,66,Male,B30
INV00953,Delhi,2766120,28,Male,T30
INV00954,Gujarat,1963907,59,Female,B30
INV00955,Gujarat,756701,66,Male,B30
INV00956,Maharashtra,3056764,65,Male,T30
INV00957,Gujarat,1165233,51,Female,B30
INV00958,Delhi,932953,45,Male,T30
INV00959,Karnataka,1382034,68,Male,T30
INV00960,Tamil Nadu,3295039,56,Male,T30
INV00961,Delhi,1940569,27,Male,T30
INV00962,Gujarat,1311155,67,Male,B30
INV00963,Tamil Nadu,2203943,60,Male,T30
INV00964,Maharashtra,1094305,33,Female,T30
INV00965,Delhi,1610734,53,Male,T30
INV00966,Telangana,1258160,47,Female,B30
INV00967,Tamil Nadu,1760521,32,Female,T30
INV00968,Delhi,1148855,36,Male,T30
INV00969,Gujarat,642653,64,Female,B30
INV00970,Delhi,1654442,38,Male,T30
INV00971,Gujarat,1139368,26,Female,B30
INV00972,Tamil Nadu,1822603,69,Female,T30
INV00973,Karnataka,964597,26,Male,T30
INV00974,Tamil Nadu,1147869,21,Male,T30
INV00975,Gujarat,1242856,34,Female,B30
INV00976,Tamil Nadu,1131962,61,Male,T30
INV00977,Gujarat,1017343,48,Female,B30
INV00978,Delhi,2335635,57,Female,T30
INV00979,Delhi,1511409,41,Female,T30
INV00980,Delhi,2617978,22,Female,T30
INV00981,Telangana,1772494,26,Male,B30
INV00982,Karnataka,3183523,23,Female,T30
INV00983,Delhi,2509583,46,Male,T30
INV00984,Delhi,1093492,65,Female,T30
INV00985,Delhi,1450384,65,Female,T30
INV00986,Karnataka,854265,57,Female,T30
INV00987,Gujarat,473947,45,Male,B30
INV00988,Delhi,2305110,65,Female,T30
INV00989,Maharashtra,260893,43,Female,T30
INV00990,Delhi,721445,45,Female,T30
INV00991,Gujarat,642566,46,Female,B30
INV00992,Maharashtra,1373290,24,Male,T30
INV00993,Telangana,1957037,67,Female,B30
INV00994,Maharashtra,1039338,63,Female,T30
INV00995,Maharashtra,2317568,61,Male,T30
INV00996,Gujarat,1948832,61,Female,B30
INV00997,Maharashtra,2234200,23,Female,T30
INV00998,Gujarat,1655542,45,Female,B30
INV00999,Karnataka,690435,63,Male,T30
INV01000,Gujarat,1026916,49,Male,B30
INV01001,Maharashtra,1397076,50,Female,T30
INV01002,Delhi,997296,30,Female,T30
INV01003,Maharashtra,1034259,28,Female,T30
INV01004,Maharashtra,125138,58,Male,T30
INV01005,Karnataka,667137,28,Female,T30
INV01006,Delhi,1471416,43,Male,T30
INV01007,Telangana,974362,44,Female,B30
INV01008,Maharashtra,589009,60,Male,T30
INV01009,Delhi,1705223,58,Female,T30
INV01010,Delhi,668203,40,Female,T30
INV01011,Telangana,1509517,30,Female,B30
INV01012,Gujarat,2068687,54,Male,B30
INV01013,Telangana,518028,38,Female,B30
INV01014,Delhi,1154766,22,Male,T30
INV01015,Delhi,2278354,63,Female,T30
INV01016,Maharashtra,2009952,46,Female,T30
INV01017,Karnataka,722159,30,Male,T30
INV01018,Telangana,1690070,44,Male,B30
INV01019,Tamil Nadu,2267859,30,Male,T30
INV01020,Karnataka,1238890,32,Female,T30
INV01021,Delhi,796042,70,Female,T30
INV01022,Telangana,1849417,45,Female,B30
INV01023,Gujarat,1396893,32,Female,B30
INV01024,Telangana,1435995,29,Male,B30
INV01025,Tamil Nadu,1217201,39,Male,T30
INV01026,Telangana,2407074,31,Female,B30
INV01027,Gujarat,1861397,41,Female,B30
INV01028,Maharashtra,1175720,62,Male,T30
INV01029,Tamil Nadu,2814381,40,Male,T30
INV01030,Tamil Nadu,1814927,56,Female,T30
INV01031,Gujarat,1986986,61,Male,B30
INV01032,Telangana,1217221,55,Male,B30
INV01033,Gujarat,1300063,53,Female,B30
INV01034,Karnataka,2432769,62,Female,T30
INV01035,Telangana,2439082,69,Male,B30
INV01036,Tamil Nadu,598754,69,Male,T30
INV01037,Delhi,2261596,64,Female,T30
INV01038,Delhi,2257430,68,Female,T30
INV01039,Gujarat,1283914,44,Male,B30
INV01040,Tamil Nadu,2308354,48,Female,T30
INV01041,Maharashtra,1610920,25,Female,T30
INV01042,Tamil Nadu,246806,61,Female,T30
INV01043,Tamil Nadu,1836742,40,Female,T30
INV01044,Karnataka,1057369,44,Male,T30
INV01045,Maharashtra,1595102,60,Male,T30
INV01046,Telangana,681391,59,Male,B30
INV01047,Karnataka,1410221,24,Male,T30
INV01048,Delhi,336374,35,Female,T30
INV01049,Delhi,1684132,45,Female,T30
INV01050,Maharashtra,3093833,47,Male,T30
INV01051,Tamil Nadu,1550833,54,Female,T30
INV01052,Delhi,284627,28,Female,T30
INV01053,Delhi,1761109,40,Female,T30
INV01054,Tamil Nadu,1802281,51,Male,T30
INV01055,Delhi,890186,60,Female,T30
INV01056,Gujarat,383979,29,Male,B30
INV01057,Karnataka,2490687,40,Male,T30
INV01058,Maharashtra,1122155,68,Female,T30
INV01059,Maharashtra,1569415,28,Male,T30
INV01060,Telangana,2073746,48,Female,B30
INV01061,Delhi,1053732,33,Male,T30
INV01062,Karnataka,2191285,55,Female,T30
INV01063,Karnataka,1122533,54,Male,T30
INV01064,Gujarat,2803602,30,Female,B30
INV01065,Gujarat,1233471,24,Male,B30
INV01066,Tamil Nadu,1687664,27,Male,T30
INV01067,Karnataka,2417519,25,Male,T30
INV01068,Tamil Nadu,1375646,46,Female,T30
INV01069,Gujarat,1254664,22,Male,B30
INV01070,Telangana,567596,41,Female,B30
INV01071,Karnataka,1285905,44,Female,T30
INV01072,Maharashtra,315909,23,Male,T30
INV01073,Gujarat,2278354,67,Female,B30
INV01074,Delhi,1111400,50,Female,T30
INV01075,Gujarat,211613,51,Male,B30
INV01076,Tamil Nadu,1649803,24,Male,T30
INV01077,Gujarat,1501599,27,Female,B30
INV01078,Tamil Nadu,957245,67,Female,T30
INV01079,Telangana,1574236,33,Female,B30
INV01080,Delhi,917442,35,Female,T30
INV01081,Gujarat,970026,54,Female,B30
INV01082,Delhi,2074823,48,Male,T30
INV01083,Maharashtra,916625,68,Male,T30
INV01084,Karnataka,1188818,47,Male,T30
INV01085,Gujarat,2358182,29,Male,B30
INV01086,Tamil Nadu,1956123,58,Female,T30
INV01087,Delhi,1200728,63,Male,T30
INV01088,Tamil Nadu,2983125,46,Female,T30
INV01089,Delhi,1233520,56,Male,T30
INV01090,Karnataka,956964,33,Male,T30
INV01091,Gujarat,2419917,40,Female,B30
INV01092,Karnataka,553411,29,Female,T30
INV01093,Maharashtra,1161651,49,Female,T30
INV01094,Tamil Nadu,2263700,40,Male,T30
INV01095,Telangana,1089515,30,Female,B30
INV01096,Karnataka,1381810,60,Male,T30
INV01097,Gujarat,1514060,65,Female,B30
INV01098,Tamil Nadu,1499170,66,Female,T30
INV01099,Gujarat,2373078,21,Male,B30
INV01100,Delhi,671562,68,Female,T30
INV01101,Delhi,2663667,64,Female,T30
INV01102,Telangana,1769088,25,Male,B30
INV01103,Karnataka,1989113,40,Female,T30
INV01104,Delhi,852950,25,Male,T30
INV01105,Gujarat,1123985,64,Female,B30
INV01106,Maharashtra,2314916,32,Male,T30
INV01107,Tamil Nadu,739380,36,Male,T30
INV01108,Karnataka,2943465,50,Female,T30
INV01109,Maharashtra,2517192,29,Female,T30
INV01110,Tamil Nadu,1534195,43,Female,T30
INV01111,Telangana,1512066,58,Female,B30
INV01112,Telangana,1021621,67,Female,B30
INV01113,Delhi,1788900,32,Male,T30
INV01114,Delhi,1847075,42,Male,T30
INV01115,Delhi,760564,42,Male,T30
INV01116,Delhi,1142610,65,Male,T30
INV01117,Karnataka,1630084,35,Male,T30
INV01118,Delhi,2041083,68,Female,T30
INV01119,Karnataka,449700,28,Female,T30
INV01120,Delhi,1434194,65,Male,T30
INV01121,Telangana,138827,28,Male,B30
INV01122,Karnataka,1201169,49,Female,T30
INV01123,Delhi,1646232,31,Female,T30
INV01124,Tamil Nadu,1217984,43,Male,T30
INV01125,Tamil Nadu,3123942,34,Male,T30
INV01126,Delhi,2370883,65,Female,T30
INV01127,Delhi,1088232,44,Male,T30
INV01128,Telangana,631898,52,Female,B30
INV01129,Delhi,2785832,38,Female,T30
INV01130,Delhi,1181339,55,Male,T30
INV01131,Gujarat,1194038,62,Male,B30
INV01132,Telangana,1622545,64,Female,B30
INV01133,Maharashtra,2801133,65,Male,T30
INV01134,Delhi,477037,39,Female,T30
INV01135,Gujarat,57520,34,Female,B30
INV01136,Gujarat,907394,37,Male,B30
INV01137,Delhi,892180,62,Male,T30
INV01138,Delhi,2619665,60,Female,T30
INV01139,Delhi,1722190,69,Male,T30
INV01140,Delhi,1488353,47,Female,T30
INV01141,Delhi,1985389,45,Female,T30
INV01142,Delhi,362422,22,Female,T30
INV01143,Gujarat,2335666,43,Female,B30
INV01144,Karnataka,1699552,41,Male,T30
INV01145,Karnataka,110714,26,Male,T30
INV01147,Gujarat,1450370,69,Female,B30
INV01148,Delhi,415201,53,Male,T30
INV01149,Karnataka,2001496,41,Female,T30
INV01150,Gujarat,734094,69,Female,B30
INV01151,Delhi,1356209,60,Female,T30
INV01152,Delhi,622005,23,Male,T30
INV01153,Delhi,1226836,65,Female,T30
INV01154,Delhi,574462,39,Male,T30
INV01155,Delhi,1232207,32,Female,T30
INV01156,Gujarat,1789443,61,Male,B30
INV01157,Telangana,2330450,42,Male,B30
INV01158,Telangana,2311656,68,Male,B30
INV01159,Telangana,1318395,62,Male,B30
INV01160,Delhi,684820,39,Female,T30
INV01161,Maharashtra,1752248,68,Female,T30
INV01162,Delhi,1447604,24,Male,T30
INV01163,Delhi,937406,34,Female,T30
INV01164,Maharashtra,2115018,39,Male,T30
INV01165,Maharashtra,2569769,22,Male,T30
INV01166,Delhi,1195073,69,Female,T30
